Asset label,Serial Number,Tag Mac Address,Department,Type,Status
asset351,4GHCQ9Y,37:6F:48:2C:F7:2F,R&D,Devices,In Use
asset352,5WI9CSN,4F:CA:0E:07:CC:DB,Finance,Devices,In Use
asset353,AG318NH,27:87:44:B4:96:1A,Marketing,Devices,Available
asset354,1JCS70A,63:5F:92:8E:34:E6,Finance,Furniture,In Use
asset355,EWPCCKO,62:FC:5A:B0:04:8A,HR,Devices,Available
asset356,9S345MW,56:3F:D4:43:F5:CD,R&D,Furniture,In Use
asset357,SK2YTFC,6E:E9:C1:23:B3:6D,HR,Furniture,Out of Service
asset358,RQNR4FG,A7:B6:26:E8:7B:7E,R&D,Software,In Use
asset359,5QR8MUF,C0:56:42:34:2A:20,Finance,Software,Available
asset360,GGG4QPK,07:61:EB:96:7B:C0,Marketing,Software,In Use
asset361,3TYI38F,05:65:3A:CC:A5:2A,Sales,Devices,Available
asset362,FE12LK1,4A:A5:26:7F:D6:8F,Marketing,Software,Out of Service
asset363,UK0YF3P,00:E9:21:5C:22:96,HR,Devices,Out of Service
asset364,0MB20R3,00:5E:13:5F:26:E7,Finance,Devices,Out of Service
asset365,25JF3CS,10:1C:9A:0D:74:C4,Marketing,Devices,Available
asset366,3FR3CQW,B3:06:F7:FE:34:FD,Marketing,Furniture,Out of Service
asset367,T0I57RK,7B:97:AE:01:24:E2,R&D,Furniture,Out of Service
asset368,B5KCJTI,F5:C6:71:FC:F1:3A,R&D,Software,In Use
asset369,CCSGJLI,EF:7F:B8:4A:69:7E,Marketing,Devices,Available
asset370,I116RT8,D3:CF:A9:8E:09:B4,Marketing,Furniture,Available
asset371,5XWOSHB,92:EB:5C:FE:63:38,Marketing,Furniture,Out of Service
asset372,7PVKFEI,B8:00:BF:4E:28:A1,R&D,Devices,In Use
asset373,8JQTY6E,1D:5F:40:50:73:E9,Marketing,Software,In Use
asset374,IITP1WB,31:87:5D:6D:E8:90,Sales,Devices,In Use
asset375,62GW3HL,F3:4C:08:89:75:94,Marketing,Devices,In Use
asset376,RA64NUS,86:BD:DB:44:14:DC,Marketing,Software,Out of Service
asset377,IZPVGPT,6E:04:8C:43:03:96,Marketing,Devices,In Use
asset378,UWYN897,31:00:5F:DA:3F:69,Sales,Furniture,Out of Service
asset379,ORBRGL2,AF:21:0B:E8:43:45,Finance,Software,Available
asset380,4BSBIDU,A8:55:0C:40:80:3F,Sales,Devices,Available
asset381,HDR92CD,9D:F2:78:02:56:A3,Sales,Furniture,In Use
asset382,N5UFTEG,21:B5:5E:D5:D6:FF,R&D,Software,Available
asset383,MTJ5RXU,83:E0:06:01:FE:A1,Finance,Furniture,Out of Service
asset384,63RFYG5,7B:C8:34:F0:29:8B,R&D,Furniture,Available
asset385,SPUTZNY,CD:A2:66:00:82:16,Sales,Devices,In Use
asset386,1NTG95N,BB:0C:CC:D2:7F:87,Sales,Furniture,In Use
asset387,4BO1F7Z,B2:EE:91:14:1D:73,R&D,Furniture,Available
asset388,EMS1DY4,BB:A1:B7:C7:34:74,HR,Furniture,Out of Service
asset389,QOGXWK9,4A:3D:5F:CC:74:29,HR,Software,Available
asset390,WY9B7Z2,27:E1:AC:9C:94:21,R&D,Software,Out of Service
asset391,HOAPZR2,D3:D5:C2:95:63:FE,R&D,Devices,Available
asset392,7FB5VYT,B6:01:B0:21:F2:CF,R&D,Devices,In Use
asset393,KER3KQC,BE:B9:05:AD:64:B2,HR,Devices,Available
asset394,NYK59O0,30:CA:37:72:4F:32,R&D,Furniture,In Use
asset395,NB5ZL8Q,CF:DD:5D:7D:A9:74,HR,Devices,Out of Service
asset396,0CNRM04,E3:2D:B0:7F:94:8A,Sales,Furniture,Out of Service
asset397,92DMEEM,D4:5F:6F:E5:90:7E,HR,Devices,In Use
asset398,MWNHEHY,78:B9:7E:31:64:60,R&D,Software,Out of Service
asset399,TCIICW4,7D:99:50:1F:AF:14,HR,Software,Available
asset400,HSG4VP7,51:BD:D6:77:6A:93,Sales,Furniture,Available
asset401,2PJY1EO,9B:8F:58:85:57:6D,R&D,Devices,Available
asset402,5VHUPPF,E8:DA:73:5B:26:8F,R&D,Furniture,In Use
asset403,RX9NKAG,D6:A9:5A:A4:C9:CD,Sales,Furniture,In Use
asset404,4AKYDDG,2D:27:CA:1B:B5:7C,Finance,Devices,In Use
asset405,B44ZNGY,42:03:5D:DE:E8:F8,R&D,Devices,In Use
asset406,50O292H,18:32:D1:95:FD:45,Sales,Furniture,Available
asset407,86VDUB9,50:0F:B7:64:3E:93,R&D,Furniture,Available
asset408,ZCFNF8V,B2:29:92:80:1E:9B,Finance,Software,In Use
asset409,4CFE7UL,FE:78:D5:C2:2E:11,R&D,Software,Available
asset410,X416XL5,AF:59:6F:79:8E:A6,Finance,Software,Available
asset411,8RM8P8H,63:FF:E5:47:82:A7,Marketing,Devices,In Use
asset412,71EJMGY,C4:B9:E9:8A:CA:DC,Finance,Devices,In Use
asset413,0XK8HIL,D7:0E:B3:70:57:A2,HR,Furniture,Available
asset414,EPJDZNY,F5:57:EC:56:BE:35,Marketing,Furniture,In Use
asset415,O464ZP3,00:36:E1:1A:9F:50,HR,Software,Out of Service
asset416,5T7HNXI,50:74:27:37:F7:D6,HR,Software,Out of Service
asset417,DJEGAP2,B1:00:00:5C:4E:0D,HR,Furniture,Available
asset418,QBNLCNU,64:CF:E1:D9:F2:4F,R&D,Furniture,Out of Service
asset419,HV4SRGD,73:7D:EC:DD:B6:DB,Finance,Devices,Available
asset420,8U7W9CD,E6:88:97:5C:D4:A3,R&D,Furniture,In Use
asset421,2IGQHK0,39:96:FF:81:BC:2E,Marketing,Software,In Use
asset422,DBU8ETO,AB:19:00:90:E2:39,Sales,Furniture,Out of Service
asset423,KG8M256,71:9D:A8:7A:BB:7F,HR,Devices,Available
asset424,IE7PXVM,09:23:E6:32:82:6D,HR,Devices,Available
asset425,YHKLNJC,DA:99:5D:E3:56:0B,HR,Software,Available
asset426,IXDKC52,02:50:A6:DC:DF:0A,Marketing,Devices,Out of Service
asset427,BMD5YMP,AC:16:83:9D:12:94,HR,Devices,In Use
asset428,V86TSGO,30:9E:DD:B8:14:15,Marketing,Furniture,In Use
asset429,U2IU7KL,5E:0F:16:3C:CB:12,Marketing,Furniture,Available
asset430,QDACR6Z,81:88:F7:CD:BA:20,Finance,Devices,In Use
asset431,NT8N6AK,CF:FF:AE:8A:54:D2,Sales,Devices,Out of Service
asset432,A6SPLE4,46:1D:50:A9:38:C7,HR,Furniture,In Use
asset433,K201GWH,E0:41:AA:FF:F1:FD,Finance,Furniture,Available
asset434,1KOMNSN,7D:CD:CE:68:A0:E0,Finance,Software,Out of Service
asset435,G30M7P1,E4:FE:1C:64:55:BA,Marketing,Furniture,Out of Service
asset436,AHPBUGK,9B:0D:A0:FB:17:0F,Finance,Furniture,Available
asset437,94TOZM1,0F:69:F4:13:09:87,Sales,Furniture,In Use
asset438,ACA8HA7,2F:87:03:63:31:69,R&D,Devices,Available
asset439,F53J2QP,55:2D:1A:B1:A6:39,R&D,Software,In Use
asset440,WMQ3X4Y,D1:51:04:86:05:97,Sales,Devices,Out of Service
asset441,2CELNBS,33:07:0D:79:BF:00,HR,Software,Out of Service
asset442,XDLGOG5,68:E1:6B:67:3E:5D,R&D,Furniture,Available
asset443,4OPT4JB,BF:49:B8:EA:E4:C6,Marketing,Devices,In Use
asset444,X5RWY4K,C7:52:11:A5:97:0C,Finance,Furniture,In Use
asset445,2UUUIRO,A2:E3:06:9B:8A:EF,Marketing,Software,Out of Service
asset446,LPR5Q8V,F2:8F:CC:AE:7C:6C,R&D,Devices,In Use
asset447,ITGVUTL,71:35:25:73:60:45,Finance,Software,Available
asset448,BILUJNU,70:2A:40:38:FC:A0,Finance,Furniture,Available
asset449,TBBX4MQ,60:E1:5D:65:64:15,HR,Furniture,Available
asset450,8A2CBOR,7E:77:A2:79:0F:60,Marketing,Software,In Use
asset451,DUHBNNF,48:CC:7A:B5:D1:44,HR,Devices,Available
asset452,3DEOK9S,E8:6F:84:7D:DE:73,Sales,Devices,Available
asset453,KCZCZ1T,D5:2A:FF:B1:0A:06,Sales,Furniture,Out of Service
asset454,WTKMYAD,9B:93:11:F1:2B:E8,HR,Software,Available
asset455,D8RM72Q,34:A7:9E:45:CC:50,R&D,Furniture,In Use
asset456,Z0CJ8EP,31:BD:2C:83:63:D0,Sales,Furniture,Out of Service
asset457,NOD6SLR,F9:C0:7F:59:F3:9D,Finance,Devices,Out of Service
asset458,BHIBA87,25:0E:3E:B1:D8:9D,Finance,Software,Available
asset459,97P90IU,D3:3A:D5:1B:4C:C8,Sales,Devices,Out of Service
asset460,DS7X3RX,1F:79:F4:BF:1A:09,Marketing,Software,Available
asset461,8FMBBSY,F5:A2:62:43:4B:EB,Sales,Furniture,In Use
asset462,8STAK83,20:7E:5E:A6:98:61,Marketing,Software,In Use
asset463,3196AYS,07:87:51:2C:0C:EE,Finance,Devices,In Use
asset464,7UROSV2,DD:5C:33:E3:19:C9,R&D,Devices,In Use
asset465,AJONU8I,D2:F9:25:D5:0B:2F,Finance,Furniture,Available
asset466,0E2LY9G,6B:79:FA:27:C8:6B,Sales,Software,Out of Service
asset467,NNKAUJO,EB:C1:44:3D:84:F9,Sales,Devices,In Use
asset468,X7S4RII,03:DD:7F:9D:0D:5A,HR,Software,Out of Service
asset469,LKMGI82,8B:B7:FF:13:C7:3A,R&D,Software,Available
asset470,B8GT3N2,E7:2C:0E:D5:7F:C3,Sales,Furniture,Available
asset471,1HDTI4M,F0:30:D0:57:2F:92,Marketing,Devices,In Use
asset472,AM5SJ8J,FF:B4:9A:41:83:E7,Sales,Software,In Use
asset473,TMN0P2V,B1:7D:55:C8:BE:5A,HR,Devices,In Use
asset474,HKEFLJP,8A:30:A5:50:42:74,HR,Devices,Out of Service
asset475,Z3GDK1C,6E:5C:28:C1:CE:E0,Sales,Furniture,Available
asset476,84DP6S6,2F:D1:45:40:E3:D9,Sales,Software,Available
asset477,X3076YO,AE:4D:05:58:CC:81,HR,Furniture,In Use
asset478,2K2WY13,F5:BD:8D:30:00:41,HR,Furniture,Out of Service
asset479,RYZW5VC,5A:43:24:C7:F2:35,HR,Furniture,In Use
asset480,O9GZKF3,51:97:26:89:6C:5C,HR,Furniture,Out of Service
asset481,7Z2M7A1,E5:F3:F8:E4:BD:FF,Marketing,Furniture,Out of Service
asset482,NUGU3H5,B8:66:A7:B0:33:15,Marketing,Devices,In Use
asset483,PKEJ28N,C4:F1:19:DA:8A:1A,Marketing,Furniture,Out of Service
asset484,3VVXX30,24:D8:6E:3F:7A:D0,Marketing,Software,Out of Service
asset485,AQKPM8I,F4:D8:E2:52:A3:4A,Finance,Devices,Out of Service
asset486,STM0AC3,3A:52:55:6C:7F:0D,R&D,Devices,In Use
asset487,CK4SLU4,48:24:DD:5B:E3:00,HR,Furniture,Available
asset488,HGSRLGA,FF:03:99:0F:5D:8A,HR,Furniture,Out of Service
asset489,F2NB7BL,07:02:20:24:B1:F8,R&D,Furniture,Out of Service
asset490,0327MGA,AC:7E:DB:4A:6F:F6,Finance,Software,Out of Service
asset491,DOYPLAJ,26:95:07:A3:DC:A1,Finance,Software,Available
asset492,D0GJSJM,B8:E5:22:3E:76:51,Marketing,Furniture,In Use
asset493,FDY7BFP,39:75:AC:1B:6D:2C,Finance,Furniture,In Use
asset494,0NO41RT,FD:8C:25:9D:40:FE,Sales,Devices,Out of Service
asset495,LG7IIGN,72:8A:5E:BC:12:A9,Marketing,Furniture,Out of Service
asset496,Y3TR2A9,28:C2:98:CB:67:A2,Marketing,Furniture,Available
asset497,BQP9G0X,17:A2:BF:E0:2B:80,Sales,Devices,Available
asset498,3DOSLHF,3C:CF:4D:01:74:C3,R&D,Devices,In Use
asset499,0RYKKVM,C4:B3:DE:8B:78:21,Marketing,Devices,Out of Service
asset500,HXNDZYS,93:D2:9F:46:44:08,HR,Devices,Out of Service
asset501,ZO0BNB0,0B:0D:96:40:27:7C,Sales,Devices,Available
asset502,2V95RX8,28:A6:15:41:8C:84,R&D,Software,In Use
asset503,0SHXZKY,08:5D:D1:C0:DF:43,Marketing,Software,Out of Service
asset504,IDLBAHX,9F:15:1B:E0:0C:2D,HR,Software,In Use
asset505,PB68L08,5D:43:70:50:9E:60,Finance,Furniture,Available
asset506,GFH8JW8,B7:0D:C0:31:E4:D5,R&D,Furniture,In Use
asset507,CM51F1R,75:C2:93:99:B6:A2,Finance,Furniture,In Use
asset508,GAQH6OD,75:AE:CE:DF:A6:44,Finance,Software,Out of Service
asset509,1SQS8BI,14:7D:41:BE:BD:A6,Marketing,Furniture,Available
asset510,0RZPWG0,76:6C:FB:59:F9:CB,Finance,Furniture,Available
asset511,3KYRNPM,C2:51:21:02:4B:7B,Marketing,Furniture,Available
asset512,X8GWAN8,B1:47:F8:12:51:B2,Finance,Software,Out of Service
asset513,JPUYY8B,3B:18:57:B7:C5:BD,Sales,Software,Available
asset514,JH3N9P7,65:BA:BF:B4:40:69,R&D,Furniture,In Use
asset515,ET03JOF,BD:DE:F4:8D:EB:11,Sales,Devices,In Use
asset516,WW0K4UQ,17:05:09:19:86:3B,Finance,Devices,In Use
asset517,BX4NXQN,DA:05:39:11:18:53,Finance,Furniture,Available
asset518,EO9DAVR,4D:B5:64:52:08:9A,R&D,Software,In Use
asset519,F7I4I8V,3B:9A:9D:1F:14:48,Marketing,Devices,Available
asset520,IVZ47TQ,EA:15:9E:A6:5C:2F,R&D,Devices,In Use
asset521,GLXG384,1A:06:D4:D1:C4:C3,Sales,Devices,In Use
asset522,COBJ552,93:E4:31:51:D1:C8,Finance,Software,In Use
asset523,6MB6WXJ,A7:23:65:E4:25:E6,R&D,Devices,Out of Service
asset524,32IZRNN,4C:C7:8D:D0:0B:C8,R&D,Software,Out of Service
asset525,L2OJYRW,BC:19:C8:18:FA:D0,Sales,Software,In Use
asset526,FJHVLSD,FE:05:A9:BB:87:AB,HR,Devices,Out of Service
asset527,B7KZ93C,59:B3:3F:93:FC:D2,HR,Furniture,Available
asset528,UCN0OS9,8D:4C:B4:D8:4E:10,Sales,Furniture,Available
asset529,SINR81R,DB:02:8A:CB:47:42,Finance,Furniture,Out of Service
asset530,WH85FOT,6E:3F:2B:6D:25:20,Finance,Furniture,In Use
asset531,DXDDSUC,C3:17:94:54:37:03,R&D,Devices,Available
asset532,0FMR7R2,9A:F4:3B:D4:63:2F,Finance,Furniture,In Use
asset533,ONGDTBX,0E:70:98:6F:73:4A,Finance,Software,Available
asset534,6Y8VX0W,97:DB:BD:DE:28:A7,Sales,Software,Out of Service
asset535,5AE0G1G,3C:0B:CA:91:2F:C0,Sales,Devices,Available
asset536,3WNLWN9,C1:D1:23:BC:5B:49,Sales,Software,In Use
asset537,ZQK29ND,B5:AC:91:E5:76:59,HR,Software,Out of Service
asset538,F1XP0NF,AB:6E:8A:EF:BB:31,Marketing,Devices,Available
asset539,LSCZBFK,DC:7F:6D:CA:7C:55,HR,Furniture,Available
asset540,CJO4ADS,81:7F:3B:0F:E7:73,R&D,Furniture,Out of Service
asset541,WXMCFOD,E3:BC:11:ED:94:E3,Marketing,Devices,Available
asset542,NF6KFAB,36:9B:46:FB:D9:52,R&D,Devices,Out of Service
asset543,IMJBBFX,A4:54:B1:28:82:27,Sales,Software,Available
asset544,NZNKX5X,6C:30:5F:2D:8F:56,Finance,Software,Available
asset545,M3ODOGE,9B:E6:2D:0C:E1:EF,Finance,Devices,Available
asset546,ACXUEY8,BC:0E:8B:A2:BA:FA,Marketing,Furniture,Available
asset547,DI8U6V7,C5:C2:60:E3:5A:8A,R&D,Devices,Available
asset548,IJKXGBE,00:32:4B:BE:F6:F1,Sales,Software,Available
asset549,53Z2JCK,D9:FA:BB:ED:F8:7E,R&D,Devices,Available
asset550,D8KBJ31,0B:0B:33:C0:02:39,Marketing,Furniture,In Use
asset551,P0G9SNG,5B:DA:BF:E2:19:D5,Sales,Software,Available
asset552,9CNHIFG,77:DA:B2:1E:D2:36,HR,Furniture,Available
asset553,2ESSSQL,A4:71:AE:8B:E6:5B,Finance,Devices,In Use
asset554,7WCAZYN,57:EF:82:8B:72:DF,Finance,Software,Out of Service
asset555,2H834PM,1B:BE:53:30:89:AE,Marketing,Furniture,In Use
asset556,JOO5WY8,EF:59:B3:CF:82:35,Finance,Devices,Out of Service
asset557,1PUQWS7,A3:2D:1D:9D:5B:B9,HR,Furniture,Out of Service
asset558,V2HBE9F,68:BE:EF:A4:37:28,Sales,Furniture,Available
asset559,H31AV1W,5A:88:DB:D8:BB:19,Finance,Furniture,Out of Service
asset560,E2ZCE6Y,1E:29:00:3E:6A:7B,Finance,Furniture,In Use
asset561,BKDKZZL,98:15:F4:47:39:E3,R&D,Software,Available
asset562,GRFCISV,14:23:99:77:0C:59,Sales,Software,In Use
asset563,PSC2UEG,3C:72:FD:D7:B3:CA,Sales,Software,Out of Service
asset564,K69S03H,7F:08:93:D6:25:85,R&D,Furniture,Available
asset565,TBA6D4Z,84:25:8A:D0:3D:D9,Sales,Furniture,Available
asset566,8Q5304Q,D3:31:66:99:FD:A9,R&D,Software,Out of Service
asset567,XJUJEOS,85:AE:3F:78:7C:ED,HR,Devices,Out of Service
asset568,KB65BV1,82:85:C3:C7:02:90,HR,Software,Out of Service
asset569,MM8GMZ0,7A:A5:98:A2:90:32,Finance,Devices,Available
asset570,J6XO4QJ,CD:A8:58:2F:0C:F1,Sales,Furniture,In Use
asset571,FAP8XKK,A8:C0:68:F9:B7:BE,HR,Software,Out of Service
asset572,965C2NY,66:0E:E6:50:B6:51,Marketing,Software,In Use
asset573,QEMD6T7,BB:02:C6:16:7A:2E,HR,Software,Out of Service
asset574,6HXQHTU,EA:EE:5A:2C:82:46,Finance,Furniture,In Use
asset575,GZX3I3G,C5:E4:02:DF:2A:38,Sales,Furniture,Available
asset576,YFBYJ31,92:78:12:B0:B2:A4,HR,Software,Out of Service
asset577,97DSR7P,AA:5A:BB:17:93:4A,Finance,Furniture,Available
asset578,LOP9FB7,35:B4:38:33:75:09,HR,Furniture,Out of Service
asset579,XM1KVGP,41:7A:55:43:B6:18,Marketing,Furniture,In Use
asset580,U83AA0P,BF:4A:F5:E3:F8:1A,HR,Devices,Out of Service
asset581,UX9NUTF,D7:9E:52:40:95:34,Marketing,Devices,Out of Service
asset582,DN7V94V,28:B3:DC:5B:71:8F,Finance,Devices,Available
asset583,DCNZLJK,71:89:48:D9:89:A6,Sales,Devices,Available
asset584,ODCEQQQ,43:19:FE:91:23:82,R&D,Devices,Available
asset585,0QBRQZH,73:CE:63:FA:13:B6,Sales,Software,Out of Service
asset586,NCLFRP8,2A:4D:0A:69:DE:AA,R&D,Furniture,In Use
asset587,ZFGYDWL,B9:42:97:2B:8C:CF,R&D,Software,In Use
asset588,9ASIC38,BB:10:C2:23:5A:D1,HR,Devices,In Use
asset589,QXCCPTE,52:E7:4C:B8:42:F1,R&D,Furniture,Available
asset590,2XHJWGA,AF:FE:45:90:25:81,Marketing,Furniture,Available
asset591,SIBB1RA,88:40:36:9D:F3:8B,HR,Software,Out of Service
asset592,3TX0MLP,CB:38:85:E5:F1:96,Marketing,Devices,In Use
asset593,IW8CY5O,38:F1:FA:DC:99:CF,R&D,Furniture,Available
asset594,NCS5K51,68:01:A8:80:40:D4,Finance,Devices,Out of Service
asset595,J61JHOL,DB:AB:10:B1:F8:52,HR,Furniture,Available
asset596,BR41XKJ,9C:39:E6:19:30:25,Finance,Furniture,Available
asset597,PKMNEE7,48:83:3E:07:06:02,Finance,Devices,Available
asset598,XMA74VG,0E:63:B0:86:08:49,Marketing,Furniture,In Use
asset599,NT2D6FJ,BA:BA:1B:F5:A6:11,HR,Software,Out of Service
asset600,XG7DG4Y,B1:DA:3F:78:D7:9C,HR,Software,In Use
asset601,JOX6K2H,07:EE:67:17:43:8C,HR,Devices,Available
asset602,AE3NMB1,0F:59:EA:31:CF:5F,R&D,Devices,Available
asset603,JTS3WIT,42:17:97:B3:8C:D7,HR,Software,In Use
asset604,OOA3TD6,2D:EB:0C:95:B0:D6,Sales,Software,In Use
asset605,1BFLKDZ,74:3C:1D:62:B2:DC,R&D,Software,Out of Service
asset606,BEUPTHB,65:4A:45:00:90:DA,HR,Devices,Out of Service
asset607,9G79NNY,8A:FC:34:0B:3D:04,Sales,Devices,In Use
asset608,FO8GZ66,16:99:84:AC:51:10,Sales,Furniture,In Use
asset609,3XM9Y9G,E2:04:9E:4A:1D:C8,HR,Devices,In Use
asset610,TB7NT52,86:46:21:8C:79:B4,Marketing,Software,Out of Service
asset611,ZT6U656,14:6D:3C:37:0F:53,Marketing,Software,Out of Service
asset612,BBY1GX1,D6:B9:5F:B0:A3:C4,Marketing,Software,Available
asset613,BCDAZ5H,2B:63:02:F8:89:37,R&D,Devices,Available
asset614,PLU8WRM,40:0E:EF:E9:2B:DF,R&D,Devices,Out of Service
asset615,RVL9JM0,6E:89:BB:BE:B1:6F,Sales,Devices,In Use
asset616,NZHXLM6,BA:1E:E9:7A:4D:7C,Finance,Devices,Out of Service
asset617,I40PH3K,3E:CB:16:3D:78:85,Marketing,Devices,Available
asset618,QTAN3Z2,16:04:1D:2B:15:44,HR,Software,Out of Service
asset619,3U4CW2P,7A:63:A5:DE:97:02,Finance,Devices,Available
asset620,4WTOZ1Q,F2:C6:20:32:CF:E6,Marketing,Furniture,Out of Service
asset621,PR1A65J,23:F4:FC:02:2D:3D,Marketing,Devices,Available
asset622,UPIWK3H,5A:CF:B3:DA:41:AE,R&D,Furniture,Out of Service
asset623,WNXC1ZI,DB:35:7D:79:4A:81,R&D,Devices,In Use
asset624,QYGIP7N,74:A2:E3:2D:E5:3C,HR,Software,Available
asset625,EERUC1B,49:CB:22:3C:F2:3B,Marketing,Software,Out of Service
asset626,0279LMQ,E4:29:12:BE:8F:B6,Sales,Software,Available
asset627,DPOCLBJ,1C:AC:C7:E8:02:D6,HR,Software,Available
asset628,Q111FVR,AB:5B:A1:7E:98:67,Sales,Software,Available
asset629,ZUUCZ9Z,8D:29:08:CC:4F:18,R&D,Software,Out of Service
asset630,YG298WF,98:DD:81:5E:97:04,R&D,Furniture,Available
asset631,A4WLRI0,7E:84:FE:13:FA:18,Sales,Devices,In Use
asset632,WNG1CH7,DC:5E:61:B1:C9:6F,HR,Software,Available
asset633,MZ7CFJU,81:A8:18:3F:5D:C8,Marketing,Devices,In Use
asset634,44P0V7N,9C:D0:C7:63:74:F7,R&D,Software,Out of Service
asset635,I248WB3,8B:8B:57:D7:DC:A3,Marketing,Software,In Use
asset636,S4NG2IR,C5:D8:C0:C2:49:26,R&D,Software,Out of Service
asset637,0DQF8P1,8E:B5:7D:4E:F0:84,R&D,Furniture,Out of Service
asset638,1T5GX2Z,C0:4B:E4:7A:D7:91,R&D,Devices,In Use
asset639,7WSV6CH,82:BD:A7:3B:44:E5,Finance,Software,Available
asset640,5MWVWHR,B7:8D:0A:3F:FB:54,Sales,Software,In Use
asset641,RDAAIMS,3E:33:9F:77:3B:8E,Sales,Devices,Available
asset642,1V3IJ9W,BD:F6:0E:42:A6:33,Sales,Furniture,In Use
asset643,5TZLCCX,80:86:72:CC:68:D9,Finance,Devices,Available
asset644,68XM905,B7:86:DF:25:BA:0F,Finance,Furniture,In Use
asset645,FT3QEZJ,5C:10:E8:4B:73:6E,HR,Furniture,In Use
asset646,PO0ZS07,03:F7:48:40:CE:DD,Marketing,Furniture,Available
asset647,KH0LBEW,E9:03:22:2F:48:52,R&D,Software,In Use
asset648,C1L91L4,94:CC:46:F6:47:2D,Sales,Devices,Out of Service
asset649,LNZTSK0,C4:5F:6C:D6:8F:E7,R&D,Devices,In Use
asset650,KK7GOGT,4B:8C:6A:3D:E5:50,R&D,Devices,In Use
asset651,HWXMVOB,F0:29:0F:D3:91:4A,HR,Devices,Available
asset652,TNZVOQP,40:C1:06:66:A2:79,Sales,Devices,Available
asset653,WBH4T87,2D:E5:F4:BC:33:60,Finance,Software,Out of Service
asset654,NH5SSG6,07:33:9E:F8:B7:4E,Finance,Devices,Available
asset655,3NPBLM3,D4:0F:0E:B5:88:F4,HR,Software,Available
asset656,8O1S2MV,E5:03:43:74:7A:AD,Finance,Software,In Use
asset657,HKCODL2,06:A7:84:39:BB:A3,R&D,Software,In Use
asset658,SS4NIDT,A5:D1:19:69:B2:23,HR,Devices,Available
asset659,49N301M,90:23:5D:05:6E:F0,R&D,Devices,In Use
asset660,CAFXZ2F,0A:9D:F0:E2:3E:42,Sales,Furniture,Available
asset661,BUEQA5C,2B:B0:23:21:B2:8F,HR,Furniture,In Use
asset662,G6Q5Y8L,12:33:92:83:16:B7,R&D,Software,Out of Service
asset663,TVQBURE,F3:93:0C:27:3C:6C,R&D,Software,Available
asset664,7DJZT64,42:D5:8C:7F:76:5B,Finance,Software,Out of Service
asset665,NYJUGH0,6B:C9:64:CB:75:5D,Marketing,Devices,Out of Service
asset666,6XCXDIZ,AB:B2:E5:AF:05:0D,Marketing,Devices,In Use
asset667,8B6BVG3,4A:41:63:26:B0:92,R&D,Software,Out of Service
asset668,S40M132,C5:BC:86:A9:5B:3A,R&D,Devices,Available
asset669,P744B4X,EF:58:B0:C3:AB:16,HR,Software,Out of Service
asset670,WBCZR87,4A:78:29:30:2C:93,Marketing,Devices,Out of Service
asset671,SLSHJX2,16:C7:A9:10:C8:4F,HR,Devices,Available
asset672,1XY94SD,28:92:21:81:AC:1E,Finance,Devices,In Use
asset673,DCACWYN,E9:48:CA:4C:AA:A4,Marketing,Devices,Available
asset674,YNDYIR2,23:1B:48:41:AC:B5,HR,Furniture,Out of Service
asset675,8S9BZAB,55:01:3D:C5:E3:E3,Sales,Software,Out of Service
asset676,FZEVW1D,CB:0B:35:6A:70:58,HR,Furniture,Available
asset677,EVDMVEN,E6:C6:11:A1:24:F0,Finance,Devices,In Use
asset678,ZJPWZPX,A0:E7:46:1B:22:6A,Finance,Furniture,Out of Service
asset679,HPWH4NQ,AD:72:65:8E:8C:6E,Marketing,Furniture,Available
asset680,7T7Q0RM,6A:36:9A:E7:0B:47,Sales,Furniture,Out of Service
asset681,0HV1ADF,9A:AD:2B:88:DA:81,Finance,Furniture,In Use
asset682,U4GNWK0,6C:C5:95:B6:35:F4,HR,Furniture,In Use
asset683,Z98GQK8,6B:4E:F4:D7:AD:16,HR,Devices,Available
asset684,YPI78FP,93:37:0F:F9:0A:61,R&D,Software,In Use
asset685,P6ZRDUT,B5:66:8C:77:F8:59,Sales,Furniture,Available
asset686,AYSCGHK,0B:5E:18:18:04:2B,R&D,Devices,Out of Service
asset687,VXPERZB,EC:B3:02:41:90:D4,HR,Software,Available
asset688,M0TRTLN,3E:5C:C4:33:12:34,HR,Furniture,Available
asset689,I3E38QX,19:8D:83:43:17:0F,R&D,Software,Available
asset690,L2IXFF5,4C:88:5C:46:9E:59,Sales,Devices,Available
asset691,IRMQS1Y,E9:4D:9B:88:B2:5F,Marketing,Software,In Use
asset692,RKKPOR5,1B:B7:83:54:D2:0D,Sales,Furniture,Out of Service
asset693,GY9X6V0,C7:CE:4B:37:CD:9A,Sales,Software,In Use
asset694,VZCPODV,CD:17:74:17:E5:26,Marketing,Devices,Out of Service
asset695,7NVSD14,DE:DB:44:5C:AB:98,Sales,Furniture,Available
asset696,YWTEAE6,30:24:59:D0:64:18,R&D,Furniture,Out of Service
asset697,2YP08KY,FF:4A:B9:6C:98:47,Marketing,Software,Available
asset698,N93A1OM,5A:BF:B9:31:05:4E,Marketing,Furniture,In Use
asset699,JJE9F1I,80:FB:0C:BD:23:57,Sales,Software,Available
asset700,3AVZ00F,4C:58:0D:02:D5:29,R&D,Software,Out of Service
asset701,D43WJQ4,26:23:61:0C:45:BE,HR,Furniture,In Use
